,,,,,,,,,,,,on ground,,,,,,,,,,,,,,,,,,,,
-84.09838104,1.00E-04,0,2,1,349,13,0,0,0,0,2,1,0.000629425,0,0,61.49999619,1.00E-04,0,4,0,14,34,0,0,0,0,2,1,0,0,0,0
-46.84257889,1.00E-04,0,2,1,349,26,0,0,0,0,2,1,5.156680822,0,0,61.49999619,1.00E-04,0,4,0,14,47,0,0,0,0,2,1,0,0,0,40
-26.83280182,1.00E-04,0,2,1,349,39,0,0,0,0,2,1,1.814025819,0,0,61.49999619,1.00E-04,0,4,0,14,60,0,0,0,0,2,1,0,0,0,0
-18.86008072,1.00E-04,0,2,1,349,52,0,0,0,0,2,1,0.784965485,0,0,61.49999619,1.00E-04,0,4,0,14,13,0,0,0,0,2,1,0,0,0,22
-16.16733551,1.00E-04,0,2,1,349,65,0,0,0,0,2,1,0.158462517,0,0,61.49999619,1.00E-04,0,4,0,14,26,0,0,0,0,2,1,0,0,0,12
-16.13798523,1.00E-04,0,2,1,349,78,0,0,0,0,2,1,-0.065498348,0,0,61.49999619,1.00E-04,0,4,0,14,39,0,0,0,0,2,1,0,0,0,40
-16.17101669,1.00E-04,0,2,1,180,0,0,0,11,0,2,1,0,0,0,61.49999619,1.00E-04,0,4,0,14,52,0,0,0,0,2,1,0,0,0,21
-16.17101669,1.00E-04,0,2,1,235,13,0,0,12,0,2,1,0,0,0,61.49999619,1.00E-04,0,4,0,14,5,0,0,0,0,2,1,0,0,0,35
-16.17101669,1.00E-04,0,2,1,235,26,0,0,12,0,2,1,0,0,0,61.49999619,1.00E-04,0,4,0,14,18,0,0,0,0,2,1,0,0,0,20
-16.17101669,1.00E-04,0,2,1,18,7,0,0,0,0,2,1,0,0,0,61.49999619,1.00E-04,0,4,0,14,31,0,0,0,0,2,1,0,0,0,24
-25.86817932,1.00E-04,0,2,1,349,13,0,0,0,0,2,1,0.000629425,0,0,61.49999619,1.00E-04,0,4,0,14,44,0,0,0,0,2,1,0,0,0,26
11.38762474,1.00E-04,0,2,1,349,26,0,0,0,0,2,1,5.156680822,0,0,61.49999619,1.00E-04,0,4,0,14,57,0,0,0,0,2,1,0,0,0,10
31.39740372,1.00E-04,0,2,1,349,39,0,0,0,0,2,1,1.814025819,0,0,61.49999619,1.00E-04,0,4,0,14,10,0,0,0,0,2,1,0,0,0,24
39.37012482,1.00E-04,0,2,1,349,52,0,0,0,0,2,1,0.784965485,0,0,61.49999619,1.00E-04,0,4,0,14,23,0,0,0,0,2,1,0,0,0,5
42.06287003,1.00E-04,0,2,1,349,65,0,0,0,0,2,1,0.158462517,0,0,61.49999619,1.00E-04,0,4,0,14,36,0,0,0,0,2,1,0,0,0,11
42.09222031,1.00E-04,0,2,1,349,78,0,0,0,0,2,1,-0.065498348,0,0,61.49999619,1.00E-04,0,4,0,14,49,0,0,0,0,2,1,0,0,0,32
42.05918884,18.97009659,0,2,1,25,7,0,0,0,0,1,0,0,2.319999218,0,61.49999619,1.00E-04,0,4,0,14,2,0,0,0,0,2,1,0,0,0,30
42.05918884,37.30008316,0,2,1,69,13,0,0,0,0,1,0,0,0.629999042,0,61.49999619,1.00E-04,0,4,0,14,15,0,0,0,0,2,1,0,0,0,34
47.44918823,33.66007233,0,2,1,69,26,0,0,0,0,1,0,0.709999979,-1.060000896,0,61.49999619,1.00E-04,0,4,0,14,28,0,0,0,0,2,1,0,0,0,47
52.34918976,8.050058365,0,2,1,69,39,0,0,0,0,1,0,0.124000005,-2.750001431,0,61.49999619,1.00E-04,0,4,0,14,41,0,0,0,0,2,1,0,0,0,0
42.34118652,32.49005127,0,2,1,28,13,0,0,0,0,0,0,-0.773999989,1.099999309,0,61.49999619,1.00E-04,0,4,0,14,54,0,0,0,0,2,1,0,0,0,4
33.18918228,34.96004486,0,2,1,28,26,0,0,0,0,0,0,-0.644000113,-0.590000629,0,61.49999619,1.00E-04,0,4,0,14,67,0,0,0,0,2,1,0,0,0,4
25.72718048,15.46003532,0,2,1,32,4,0,0,0,0,0,0,-0.514000237,-2.280000687,0,61.49999619,1.00E-04,0,4,0,14,10,0,0,0,0,2,1,0,0,0,0
18.40517426,1.00E-04,0,2,1,41,1,0,0,0,0,2,1,-0.448000148,0,0,61.49999619,1.00E-04,0,4,0,14,23,0,0,0,0,2,1,0,0,0,48
18.19717407,1.00E-04,0,2,1,39,4,0,0,0,0,2,1,0,0,0,61.49999619,1.00E-04,0,4,0,14,36,0,0,0,0,2,1,0,0,0,26
8.500017166,1.00E-04,0,2,1,349,13,0,0,0,0,2,1,0.000629425,0,0,61.49999619,1.00E-04,0,4,0,14,49,0,0,0,0,2,1,0,0,0,18
45.75582123,1.00E-04,0,2,1,349,26,0,0,0,0,2,1,5.156680822,0,0,61.49999619,1.00E-04,0,4,0,14,2,0,0,0,0,2,1,0,0,0,34
50.60036087,1.00E-04,0,2,1,350,8,0,0,0,0,2,1,0.606250256,0,0,61.49999619,11.66392326,7,4,0,90,6,0,0,33,0,1,0,-1.46E-07,1.970764279,0,27
53.02534866,1.00E-04,0,2,1,350,21,0,0,0,0,2,1,0,0,0,61.49999619,20.81284714,7,4,0,90,19,0,0,20,0,1,0,-1.09E-07,-0.382237315,0,38
53.02534866,1.00E-04,0,2,1,180,0,0,0,9,0,2,1,0,0,0,61.49999619,4.862763405,7,4,0,90,32,0,0,7,0,1,0,-7.21E-08,-1.605237246,0,16
53.02534866,1.00E-04,0,2,1,180,13,0,0,22,0,2,1,0,0,0,61.49999619,1.00E-04,7,4,0,183,9,0,0,2,0,1,0,0,0,0,23
53.02534866,23.22009468,0,2,1,25,9,0,0,0,0,1,0,0,2.059998989,0,61.49999619,1.00E-04,7,4,0,183,22,0,0,2,0,1,0,0,0,0,5
53.02534866,47.66008759,0,2,1,27,13,0,0,0,0,0,0,0,1.099999309,0,61.49999619,1.00E-04,7,4,0,184,9,0,0,212,0,2,1,0,0,0,24
54.59183884,51.26979065,0,2,1,359,13,0,0,0,0,0,0,0.246070385,-0.023047924,0,61.49999619,1.00E-04,7,4,0,184,22,0,0,199,0,2,1,0,0,0,31
67.58428955,12.17740631,0,2,1,359,26,0,0,0,0,0,0,1.225423813,-3.817481995,0,61.49999619,1.00E-04,7,4,0,184,35,0,0,186,0,2,1,0,0,0,21
75.85768127,1.00E-04,0,2,1,360,3,0,0,0,0,2,1,0.970847607,0,0,55.52926636,3.81596899,18,4,1,80,6,0,0,19,0,1,0,-1.120773911,0.432318687,0,12
76.10852814,1.00E-04,0,2,1,360,16,0,0,0,0,2,1,0,0,0,44.29766083,-5.617795944,18,4,1,80,19,0,0,6,0,1,0,-0.643851578,-1.718239903,0,21
76.10852814,1.00E-04,0,2,1,360,29,0,0,0,0,2,1,0,0,0,41.680336,1.00E-04,18,4,1,42,13,0,0,0,0,2,1,0,0,0,35
76.10852814,1.00E-04,0,2,1,360,42,0,0,0,0,2,1,0,0,0,41.680336,1.00E-04,18,4,1,42,26,0,0,0,0,2,1,0,0,0,50
76.10852814,18.97009659,0,2,1,25,7,0,0,0,0,1,0,0,2.319999218,0,41.680336,1.00E-04,18,4,1,14,9,0,0,0,0,2,1,0,0,0,31
76.10852814,37.30008316,0,2,1,65,13,0,0,0,0,1,0,0,0.629999042,0,41.680336,1.00E-04,18,4,1,14,22,0,0,0,0,2,1,0,0,0,35
80.4185257,33.66007233,0,2,1,65,26,0,0,0,0,1,0,0.566000044,-1.060000896,0,41.680336,1.00E-04,18,4,1,14,35,0,0,0,0,2,1,0,0,0,21
90.14680481,-11.83992767,0,2,1,65,39,0,0,0,0,1,0,0.436000168,-3.5,1,41.680336,1.00E-04,18,4,1,14,48,0,0,0,0,2,1,0,0,0,4
94.90481567,-57.33992767,0,2,1,29,8,0,0,0,0,1,0,0.306000292,-3.5,1,41.680336,1.00E-04,18,4,1,14,1,0,0,0,0,2,1,0,0,0,14
97.97281647,-102.8399277,0,2,1,68,13,0,0,0,0,1,0,0.176000297,-3.5,1,41.680336,1.00E-04,18,4,1,14,14,0,0,0,0,2,1,0,0,0,25
103.8688202,-141.3399353,0,1,1,0,-1,0,0,0,0,1,0,0,0,1,41.680336,1.00E-04,18,4,1,14,27,0,0,0,0,2,1,0,0,0,8
103.8688202,-141.3399353,0,1,1,0,-1,0,0,0,0,1,0,0,0,1,41.680336,1.00E-04,18,4,1,14,40,0,0,0,0,2,1,0,0,0,8
103.8688202,-141.3399353,0,1,1,0,-1,0,0,0,0,1,0,0,0,1,41.680336,1.00E-04,18,4,1,14,53,0,0,0,0,2,1,0,0,0,1
103.8688202,-141.3399353,0,1,1,0,-1,0,0,0,0,1,0,0,0,1,41.680336,1.00E-04,18,4,1,14,6,0,0,0,0,2,1,0,0,0,21
103.8688202,-141.3399353,0,1,1,0,-1,0,0,0,0,1,0,0,0,1,41.680336,1.00E-04,18,4,1,14,19,0,0,0,0,2,1,0,0,0,36
16,104.7999954,0,1,0,12,8,0,0,0,0,1,0,0,-1.149999976,0,41.680336,1.00E-04,18,4,1,14,32,0,0,0,0,2,1,0,0,0,44
16,89.84998322,0,1,0,12,21,0,0,0,0,1,0,0,-1.149999619,0,41.680336,1.00E-04,18,4,1,14,45,0,0,0,0,2,1,0,0,0,34
16,74.89996338,0,1,0,12,34,0,0,0,0,1,0,0,-1.149998665,0,41.680336,1.00E-04,18,4,1,14,58,0,0,0,0,2,1,0,0,0,35
16,59.94996643,0,1,0,12,47,0,0,0,0,1,0,0,-1.149997473,0,41.680336,1.00E-04,18,4,1,14,11,0,0,0,0,2,1,0,0,0,24
16,45,0,1,0,12,60,0,0,0,0,1,0,0,-1.149993896,0,41.680336,1.00E-04,18,4,1,14,24,0,0,0,0,2,1,0,0,0,37
10.6099987,33.16999817,0,1,0,29,5,0,0,0,0,1,0,-0.709999979,-1.689999938,0,41.680336,1.00E-04,18,4,1,14,37,0,0,0,0,2,1,0,0,0,36
0.923998177,1.00E-04,0,1,0,42,4,0,0,0,0,2,1,-1.088,0,0,41.680336,1.00E-04,18,4,1,14,50,0,0,0,0,2,1,0,0,0,10
5.42635107,1.00E-04,0,1,0,60,10,0,0,0,0,2,1,0,0,0,41.680336,1.00E-04,18,4,1,14,3,0,0,0,0,2,1,0,0,0,25
-13.25952816,1.00E-04,0,1,0,60,23,0,0,0,0,2,1,3.534957767,0,0,41.680336,1.00E-04,18,4,1,14,16,0,0,0,0,2,1,0,0,0,23
-13.32334995,1.00E-04,0,1,0,60,36,0,0,0,0,2,1,0.020877837,0,0,41.680336,1.00E-04,18,4,1,14,29,0,0,0,0,2,1,0,0,0,51
-13.41930485,1.00E-04,0,1,0,60,49,0,0,0,0,2,1,-0.034059523,0,0,41.680336,1.00E-04,18,4,1,14,42,0,0,0,0,2,1,0,0,0,2
-13.94654942,1.00E-04,0,1,0,14,1,0,0,0,0,2,1,-0.245228671,0,0,41.680336,1.00E-04,18,4,1,14,55,0,0,0,0,2,1,0,0,0,44
4.327523232,1.00E-04,0,1,0,234,12,0,0,0,0,2,1,3.231128573,0,0,41.680336,1.00E-04,18,4,1,14,8,0,0,0,0,2,1,0,0,0,49
18.16047668,1.00E-04,0,1,0,234,25,0,0,0,0,2,1,1.289535463,0,0,41.680336,1.00E-04,18,4,1,14,21,0,0,0,0,2,1,0,0,0,11
17.47602081,1.00E-04,0,1,0,14,1,0,0,0,0,2,1,-0.726931423,0,0,41.680336,1.00E-04,18,4,1,14,34,0,0,0,0,2,1,0,0,0,43
35.5092392,1.00E-04,0,1,0,234,12,0,0,0,0,2,1,3.231128573,0,0,41.680336,1.00E-04,18,4,1,14,47,0,0,0,0,2,1,0,0,0,18
49.34218216,1.00E-04,0,1,0,234,25,0,0,0,0,2,1,1.289535463,0,0,41.98033524,1.00E-04,18,4,1,14,60,0,0,0,0,2,1,0,0,0,20
48.65772629,1.00E-04,0,1,0,14,1,0,0,0,0,2,1,-0.726931423,0,0,41.98033524,1.00E-04,18,4,1,14,73,0,0,0,0,2,1,0,0,0,52
73.12039948,1.00E-04,0,1,1,20,12,0,0,0,0,2,1,4.439999819,0,0,41.38033676,1.00E-04,18,4,1,14,11,0,0,0,0,2,1,0,0,0,47
83.39040375,23.22009468,0,1,1,26,9,0,0,0,0,1,0,0.17400004,2.059998989,0,41.38033676,1.00E-04,18,4,1,14,24,0,0,0,0,2,1,0,0,0,13
84.74240112,38.17008209,0,1,1,65,13,0,0,0,0,1,0,0.044000037,0.369999051,0,41.38033676,1.00E-04,18,4,1,14,37,0,0,0,0,2,1,0,0,0,1
79.92440796,31.15006828,0,1,1,65,26,0,0,0,0,1,0,-0.665999949,-1.320000887,0,41.38033676,1.00E-04,18,4,1,14,50,0,0,0,0,2,1,0,0,0,35
75.59641266,2.270056725,0,1,1,65,39,0,0,0,0,1,0,-0.079999954,-2.900000095,0,41.38033676,1.00E-04,18,4,1,14,3,0,0,0,0,2,1,0,0,0,45
75.18041229,1.00E-04,0,1,1,41,1,0,0,0,0,2,1,0,0,0,41.38033676,1.00E-04,18,4,1,14,16,0,0,0,0,2,1,0,0,0,30
75.18041229,1.00E-04,0,1,1,64,13,0,0,0,0,2,1,0,0,0,41.38033676,1.00E-04,18,4,1,14,29,0,0,0,0,2,1,0,0,0,2
75.18041229,1.00E-04,0,1,1,64,26,0,0,0,0,2,1,0,0,0,41.38033676,1.00E-04,18,4,1,14,42,0,0,0,0,2,1,0,0,0,23
75.18041229,1.00E-04,0,1,1,64,39,0,0,0,0,2,1,0,0,0,41.38033676,1.00E-04,18,4,1,14,55,0,0,0,0,2,1,0,0,0,13
75.18041229,1.00E-04,0,1,1,14,3,0,0,0,0,2,1,0,0,0,41.38033676,1.00E-04,18,4,1,14,8,0,0,0,0,2,1,0,0,0,41
75.18041229,21.16009521,0,1,1,25,8,0,0,0,0,1,0,0,2.189999104,0,41.38033676,1.00E-04,18,4,1,14,21,0,0,0,0,2,1,0,0,0,6
85.18838501,45.60008621,0,1,1,27,13,0,0,0,0,0,0,0.773999989,1.099999309,0,41.38033676,1.00E-04,18,4,1,14,34,0,0,0,0,2,1,0,0,0,16
98.90840149,48.07007599,0,1,1,66,13,0,0,0,0,0,0,1.110000014,-0.590000629,1,41.38033676,1.00E-04,18,4,1,14,47,0,0,0,0,2,1,0,0,0,1
107.9283981,28.57006645,0,1,1,66,26,0,0,0,0,0,0,0.380000055,-2.280000687,1,41.38033676,1.00E-04,18,4,1,14,60,0,0,0,0,2,1,0,0,0,7
118.2584,-7.949938774,0,1,1,66,39,0,0,0,0,0,0,1.090000033,-2.900000095,1,41.38033676,1.00E-04,18,4,1,14,13,0,0,0,0,2,1,0,0,0,0
128.0984039,-53.44993973,0,1,1,29,5,0,0,0,0,0,0,0.504000306,-3.5,1,41.38033676,1.00E-04,18,4,1,14,26,0,0,0,0,2,1,0,0,0,0
130.3404083,-98.94993591,0,1,1,29,2,0,0,0,0,0,0,-0.061999753,-3.5,1,41.38033676,1.00E-04,18,4,1,14,39,0,0,0,0,2,1,0,0,0,49
130.178421,-140.9499359,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,41.38033676,1.00E-04,18,4,1,14,52,0,0,0,0,2,1,0,0,0,18
130.178421,-140.9499359,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,41.38033676,1.00E-04,18,4,1,14,65,0,0,0,0,2,1,0,0,0,47
130.178421,-140.9499359,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,41.38033676,1.00E-04,18,4,1,14,78,0,0,0,0,2,1,0,0,0,8
130.178421,-140.9499359,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,41.38033676,1.00E-04,18,4,1,14,91,0,0,0,0,2,1,0,0,0,21
130.178421,-140.9499359,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,41.38033676,1.00E-04,18,4,1,14,104,0,0,0,0,2,1,0,0,0,7
130.178421,-140.9499359,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,41.38033676,1.00E-04,18,4,1,14,117,0,0,0,0,2,1,0,0,0,10
130.178421,-140.9499359,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,41.38033676,1.00E-04,18,4,1,14,130,0,0,0,0,2,1,0,0,0,42
130.178421,-140.9499359,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,41.38033676,1.00E-04,18,4,1,14,143,0,0,0,0,2,1,0,0,0,36
130.178421,-140.9499359,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,41.38033676,1.00E-04,18,4,1,14,156,0,0,0,0,2,1,0,0,0,33
-60,10,0,4,1,322,-1,0,0,0,0,1,0,0,0,0,60,10,0,4,0,322,-1,0,0,0,0,1,0,0,0,0,26
-60,10.6588316,0,4,1,323,12,0,0,0,0,1,0,0,0,0,60,10.38431835,0,4,0,323,7,0,0,0,0,1,0,0,0,0,40
-60,11.37256622,0,4,1,323,25,0,0,0,0,1,0,0,0,0,60,11.09805298,0,4,0,323,20,0,0,0,0,1,0,0,0,0,35
-60,11.20785809,0,4,1,324,-1,0,0,0,0,1,0,0,0,0,60,11.48237133,0,4,0,324,-1,0,0,0,0,1,0,0,0,0,0
-60,10.49412346,0,4,1,324,-1,0,0,0,0,1,0,0,0,0,60,10.7686367,0,4,0,324,-1,0,0,0,0,1,0,0,0,0,50
-60,8.104902267,0,4,1,29,5,0,0,0,0,1,0,0,-0.649999976,0,60,10.05490303,0,4,0,324,-1,0,0,0,0,1,0,0,0,0,33
-60,1.00E-04,0,4,1,42,5,0,0,0,0,2,1,0,0,0,60,-1.775097132,0,4,0,29,5,0,0,0,0,1,0,0,-1.689999938,0,33
-60,1.00E-04,0,4,1,180,0,0,0,10,0,2,1,0,0,0,60,1.00E-04,0,4,0,42,13,0,0,0,0,2,1,0,0,0,18
-60,1.00E-04,0,4,1,235,13,0,0,11,0,2,1,0,0,0,60,1.00E-04,0,4,0,42,26,0,0,0,0,2,1,0,0,0,35
-60,1.00E-04,0,4,1,235,26,0,0,11,0,2,1,0,0,0,60,1.00E-04,0,4,0,14,9,0,0,0,0,2,1,0,0,0,28
-60,1.00E-04,0,4,1,178,-1,0,0,6,0,2,1,0,0,0,60,1.00E-04,0,4,0,14,22,0,0,0,0,2,1,0,0,0,13
-60,1.00E-04,0,4,1,180,11,0,0,19,0,2,1,0,0,0,60,1.00E-04,0,4,0,14,35,0,0,0,0,2,1,0,0,0,26
-53.166996,23.22009468,0,4,1,25,9,0,0,0,0,1,0,0.773999989,2.059998989,0,60,1.00E-04,0,4,0,14,48,0,0,0,0,2,1,0,0,0,25
-53.166996,23.22009468,0,4,1,351,13,0,0,0,0,0,0,0,0,0,60,1.00E-04,0,4,0,14,1,0,0,0,0,2,1,0,0,0,11
-30.20315361,23.22009468,0,4,1,351,26,0,0,0,0,0,0,2.017351151,0,0,60,1.00E-04,0,4,0,14,14,0,0,0,0,2,1,0,0,0,8
-10.21559906,20.47009468,0,4,1,351,39,0,0,0,0,0,0,1.162204742,-0.50000006,0,60,1.00E-04,0,4,0,14,27,0,0,0,0,2,1,0,0,0,48
0.292701721,9.42009449,0,4,1,351,52,0,0,-1,0,0,0,0.541004181,-1.149999976,0,60,1.00E-04,0,4,0,14,40,0,0,0,0,2,1,0,0,0,43
3.710647106,1.00E-04,0,4,1,43,8,0,0,0,0,2,1,0,0,0,60,1.00E-04,0,4,0,14,53,0,0,0,0,2,1,0,0,0,8
3.710647106,1.00E-04,0,4,1,43,28,0,0,0,0,2,1,0,0,0,60,1.00E-04,0,4,0,14,66,0,0,0,0,2,1,0,0,0,15
3.710647106,1.00E-04,0,4,1,41,1,0,0,0,0,2,1,0,0,0,60,1.00E-04,0,4,0,14,4,0,0,0,0,2,1,0,0,0,44
29.27127647,1.00E-04,0,4,1,233,12,0,0,0,0,2,1,2.617168307,0,0,60,1.00E-04,0,4,0,14,17,0,0,0,0,2,1,0,0,0,0
37.28964233,1.00E-04,0,4,0,233,25,0,0,0,0,2,1,0.362998948,0,0,60,1.00E-04,0,4,0,14,30,0,0,0,0,2,1,0,0,0,7
37.66156769,1.00E-04,0,4,0,18,7,0,0,0,0,2,1,0,0,0,60,1.00E-04,0,4,0,14,43,0,0,0,0,2,1,0,0,0,35
37.66156769,1.00E-04,0,4,1,212,13,0,0,0,0,2,1,0,0,0,60,1.00E-04,0,4,0,14,56,0,0,0,0,2,1,0,0,0,7
37.66156769,1.00E-04,0,4,1,212,26,0,0,0,0,2,1,0,0,0,60,1.00E-04,0,4,0,14,9,0,0,0,0,2,1,0,0,0,3
37.66156769,1.00E-04,0,4,1,41,1,0,0,0,0,2,1,0,0,0,60,1.00E-04,0,4,0,14,22,0,0,0,0,2,1,0,0,0,0
30.82856178,23.22009468,0,4,1,26,9,0,0,0,0,1,0,-0.773999989,2.059998989,0,60,1.00E-04,0,4,0,14,35,0,0,0,0,2,1,0,0,0,38
20.82055855,47.66008759,0,4,1,28,13,0,0,0,0,0,0,-0.773999989,1.099999309,0,60,1.00E-04,0,4,0,14,48,0,0,0,0,2,1,0,0,0,11
10.63855362,50.13008499,0,4,1,67,13,0,0,0,0,0,0,-0.773999989,-0.590000629,0,60,1.00E-04,0,4,0,14,1,0,0,0,0,2,1,0,0,0,18
0.456553161,4.630084991,0,4,1,67,26,0,0,0,0,0,0,-0.773999989,-3.5,0,60,1.00E-04,0,4,0,14,14,0,0,0,0,2,1,0,0,0,49
-4.901446819,1.00E-04,0,4,1,42,11,0,0,0,0,2,1,0,0,0,60,1.00E-04,0,4,0,14,27,0,0,0,0,2,1,0,0,0,24
-14.59860516,1.00E-04,0,4,1,349,13,0,0,0,0,2,1,0.000629425,0,0,60,1.00E-04,0,4,0,14,40,0,0,0,0,2,1,0,0,0,48
22.65719986,1.00E-04,0,4,1,349,26,0,0,0,0,2,1,5.156680822,0,0,60,1.00E-04,0,4,0,14,53,0,0,0,0,2,1,0,0,0,48
42.66697693,1.00E-04,0,4,1,349,39,0,0,0,0,2,1,1.814025819,0,0,60,1.00E-04,0,4,0,14,6,0,0,0,0,2,1,0,0,0,0
50.63969803,1.00E-04,0,4,1,349,52,0,0,0,0,2,1,0.784965485,0,0,60,1.00E-04,0,4,0,14,19,0,0,0,0,2,1,0,0,0,8
53.032444,1.00E-04,0,4,1,349,65,0,0,0,0,2,1,0.158462517,0,0,60.29999924,1.00E-04,0,4,0,14,32,0,0,0,0,2,1,0,0,0,41
53.06179428,1.00E-04,0,4,1,349,78,0,0,0,0,2,1,-0.065498348,0,0,60.29999924,1.00E-04,0,4,0,14,45,0,0,0,0,2,1,0,0,0,3
53.02876282,1.00E-04,0,4,1,41,1,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,58,0,0,0,0,2,1,0,0,0,35
53.02876282,1.00E-04,0,4,1,63,8,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,11,0,0,0,0,2,1,0,0,0,31
53.02876282,1.00E-04,0,4,1,63,21,0,5,0,0,2,1,0,0,0,60.29999924,1.00E-04,8,4,0,80,1,0,5,29,0,1,0,-1.24E-07,2.228235245,0,46
53.02876282,1.00E-04,0,4,1,63,27,0,4,0,0,2,1,0,0,0,60.29999924,9.568509102,20,4,0,86,1,0,4,31,0,1,0,-1.33E-07,2.389373779,0,4
53.02876282,1.00E-04,0,4,1,63,37,0,0,0,0,2,1,0,0,0,60.29999924,23.5072422,20,4,0,86,11,0,0,21,0,1,0,-1.05E-07,0.579373002,0,27
53.02876282,1.00E-04,0,4,1,235,11,0,0,0,0,2,1,0,0,0,60.29999924,14.65808868,20,4,0,86,24,0,0,8,0,1,0,-6.77E-08,-1.683627129,0,50
53.02876282,1.00E-04,0,4,1,235,24,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,20,4,0,42,5,0,0,0,0,2,1,0,0,0,20
53.02876282,1.00E-04,0,4,1,18,5,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,20,4,0,42,18,0,0,0,0,2,1,0,0,0,28
53.02876282,1.00E-04,0,4,0,212,13,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,20,4,0,14,1,0,0,0,0,2,1,0,0,0,4
53.02876282,1.00E-04,0,4,0,212,26,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,20,4,0,14,14,0,0,0,0,2,1,0,0,0,11
49.62263489,1.00E-04,0,4,0,14,1,0,0,0,0,2,1,-0.822355986,0,0,60.29999924,1.00E-04,20,4,0,14,27,0,0,0,0,2,1,0,0,0,30
48.76674652,1.00E-04,0,4,0,212,13,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,20,4,0,14,40,0,0,0,0,2,1,0,0,0,25
48.76674652,1.00E-04,0,4,0,212,26,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,20,4,0,14,53,0,0,0,0,2,1,0,0,0,31
48.76674652,1.00E-04,0,4,0,180,0,0,0,8,0,2,1,0,0,0,60.29999924,1.00E-04,20,4,0,14,6,0,0,0,0,2,1,0,0,0,46
48.76674652,1.00E-04,0,4,0,180,13,0,0,21,0,2,1,0,0,0,60.29999924,1.00E-04,20,4,0,14,19,0,0,0,0,2,1,0,0,0,14
48.76674652,23.22009468,0,4,0,25,9,0,0,0,0,1,0,0,2.059998989,0,60.29999924,1.00E-04,20,4,0,14,32,0,0,0,0,2,1,0,0,0,17
53.07674789,38.17007828,0,4,0,67,13,0,0,0,0,1,0,0.566000044,0.369999051,0,60.29999924,1.00E-04,20,4,0,14,45,0,0,0,0,2,1,0,0,0,12
59.52474976,3.500076294,0,4,0,67,26,0,0,0,0,1,0,0.436000168,-3.5,0,60.29999924,1.00E-04,20,4,0,14,58,0,0,0,0,2,1,0,0,0,11
55.3575325,1.00E-04,0,4,0,14,1,0,0,0,0,2,1,-0.714817733,0,0,63.29999161,1.00E-04,20,4,0,14,71,0,0,0,0,2,1,0,0,0,41
54.72789383,21.16009521,0,4,0,25,8,0,0,0,0,1,0,0,2.189999104,0,63.29999161,1.00E-04,20,4,0,14,9,0,0,0,0,2,1,0,0,0,42
59.0378952,37.80008316,0,4,0,25,21,0,0,0,0,1,0,0.566000044,0.499999046,0,63.29999161,1.00E-04,20,4,0,14,22,0,0,0,0,2,1,0,0,0,34
71.30189514,32.47006607,0,4,0,67,13,0,0,0,0,1,0,1.110000014,-1.190000892,0,63.29999161,1.00E-04,20,4,0,14,35,0,0,0,0,2,1,0,0,0,32
84.82189178,5.170053005,0,4,0,67,26,0,0,0,0,1,0,0.980000138,-2.880001545,0,63.29999161,1.00E-04,20,4,0,14,48,0,0,0,0,2,1,0,0,0,37
89.90820313,-21.82973671,0,4,0,252,4,0,0,0,0,1,0,0,0,1,63.29999161,1.00E-04,20,4,0,14,1,0,0,0,0,2,1,0,0,0,13
88.0184021,-23.09623146,0,4,0,253,10,0,0,0,0,1,0,0,0,1,63.29999161,1.00E-04,20,4,0,14,14,0,0,0,0,2,1,0,0,0,22
87.54611206,-5.805887222,0,4,0,257,13,0,0,0,0,1,0,0,0,1,63.29999161,1.00E-04,20,4,0,14,27,0,0,0,0,2,1,0,0,0,36
80.06552124,1.00E-04,0,4,0,257,25,0,5,0,0,2,1,-2.323883533,0,0,63.29999161,1.00E-04,30,4,1,88,1,0,5,32,0,1,0,-1.750957727,1.690880418,0,9
76.18552399,1.00E-04,0,4,0,257,34,0,0,0,0,2,1,0,0,0,49.19225311,7.77378273,30,4,1,88,10,0,0,23,0,1,0,-1.420781016,0.202032328,0,39
76.18552399,1.00E-04,0,4,0,257,47,0,0,0,0,2,1,0,0,0,34.0605545,-4.653709412,30,4,1,88,23,0,0,10,0,1,0,-0.943858981,-1.94852674,0,15
76.18552399,1.00E-04,0,4,0,39,6,0,0,0,0,2,1,0,0,0,26.9435463,1.00E-04,30,4,1,183,12,0,0,8,0,1,0,-0.222486258,-3.57E-08,0,3
